"data";"numeracaoItem";"titulo";"autor";"material";"esfera";"situacao";"assinatura";"publicacao";"assunto";"ementa"
"2021-04-29";"9.";"DSP - DESPACHO 1192/2021";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-27";"2021-04-29";"Juízo de mérito";"Conhece e nega provimento do pedido de efeito suspensivo apresentado pela Transmissora Aliança de Energia Elétrica S.A - Taesa, no pedido de reconsideração apresentado em face do Despacho ANEEL 904, de 30 de março de 2021. Imprimir"
"2021-04-29";"10.";"DSP - DESPACHO 1193/2021";"SRM/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-28";"2021-04-29";"Homologação";"Homologa o Quarto Termo Aditivo ao Contrato de Comercialização de Energia com Agente Supridor celebrado entre a Centrais Elétricas de Carazinho S.A - Eletrocar e a RGE Sul Distribuidora de Energia S.A - RGE Sul. Imprimir"
"2021-04-29";"11.";"DSP - DESPACHO 1194/2021";"SRT/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-28";"2021-04-29";"Indeferimento";"Indefere o pleito da Companhia Paranaense de Energia – COPEL Distribuição, que solicitou o expurgo da cobrança referente à Parcela de Ineficiência por Ultrapassagem - PIU no ponto de conexão Apucarana, no valor citado, e no ponto de conexão Ponta Grossa Norte, no valor mencionado e o consequente afastamento da aplicação do disposto na Resolução Normativa ANEEL 666, de 23 de junho de 2015. Imprimir"
"2021-04-29";"12.";"DSP - DESPACHO 1198/2021";"SFG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-28";"2021-04-29";"Liberação";"Libera as unidades geradoras UG5 e UG8, para início da operação comercial, da Central Geradora Eólica Ventos de São Januário 06, no município de Campo Formoso, (BA), de titularidade da Parque Eólico Ventos de São Januário 06 S.A. Imprimir"
"2021-04-29";"13.";"DSP - DESPACHO 1199/2021";"SFG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-28";"2021-04-29";"Liberação";"Libera as unidades geradoras UG2 e UG4, para início da operação em teste, da Central Geradora Eólica Serra da Babilônia C, no município de Morro do Chapéu, (BA), de titularidade da Eólica SDB C S.A. Imprimir"
"2021-04-29";"14.";"DSP - DESPACHO 1200/2021";"SGT/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-28";"2021-04-29";"Fixação";"Estabelece a previsão anual de custos do Encargo de Serviço de Sistema – ESS e do Encargo de Energia de Reserva – EER, para fins de cobertura tarifária das distribuidoras com processo tarifário no segundo quadrimestre de 2021, conforme tabela. Imprimir"
"2021-04-29";"15.";"REH - RESOLUÇÃO HOMOLOGATÓRIA 2861/2021";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-27";"2021-04-29";"Homologação";"Homologa o resultado da revisão tarifária periódica, as Tarifas de Energia - TE e as Tarifas de Uso do Sistema de Distribuição - TUSD, referentes à Companhia Energética de Pernambuco - Celpe. Imprimir"
"2021-04-29";"16.";"REH - RESOLUÇÃO HOMOLOGATÓRIA 2863/2021";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-27";"2021-04-29";"Homologação";"Homologa o resultado do reajuste tarifário anual, as Tarifas de Energia - TE e as Tarifas de Uso dos Sistemas de Distribuição - TUSD, referentes à Cooperativa de Eletrificação Rural de Itaí-Paranapanema-Avaré - Ceripa. Imprimir"
"2021-04-29";"17.";"REH - RESOLUÇÃO HOMOLOGATÓRIA 2865/2021";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-27";"2021-04-29";"Homologação";"Homologa o resultado do reajuste tarifário anual, as Tarifas de Energia - TE e as Tarifas de Uso dos Sistemas de Distribuição - TUSD, referentes à Cooperativa de Eletrificação Rural de Resende Ltda - Ceres. Imprimir"
"2021-04-29";"18.";"REH - RESOLUÇÃO HOMOLOGATÓRIA 2866/2021";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-23";"2021-04-29";"Homologação";"Homologa o resultado do reajuste tarifário anual, as Tarifas de Energia - TE e as Tarifas de Uso dos Sistemas de Distribuição - TUSD, referentes à Cooperativa de Eletrificação Rural Cachoeiras Itaboraí - Cerci. Imprimir"
"2021-04-29";"19.";"REH - RESOLUÇÃO HOMOLOGATÓRIA 2867/2021";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-27";"2021-04-29";"Homologação";"Homologa o resultado do reajuste tarifário anual, as Tarifas de Energia - TE e as Tarifas de Uso dos Sistemas de Distribuição - TUSD, referentes à Ceral Cooperativa de Eletrificação Rural de Araruama - Ceral Araruama. Imprimir"
"2021-04-28";"1.";"ACP - AVISO DE CONSULTA PÚBLICA 019";"SMA/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"";"2021-04-28";"Aviso";"Comunica aos agentes do setor de energia elétrica e demais interessados, que foi aberta a Consulta Pública, com período de envio de contribuição de 29 de abril de 2021 a 14 de junho de 2021, mediante intercâmbio de documentos, com o objetivo de obter subsídios para o aprimoramento da proposta de Edital do Leilão ANEEL 002 de 2021, destinado à contratação de concessões de serviço público de transmissão de energia elétrica, com instalações localizadas nos estados citados. Imprimir"
"2021-04-28";"2.";"ACP - AVISO DE CONSULTA PÚBLICA 020";"SMA/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"";"2021-04-28";"Aviso";"Comunica aos agentes do setor de energia elétrica e demais interessados, que foi aberta a Consulta Pública, com período de envio de contribuição de 29 de abril de 2021 a 14 de junho de 2021, mediante intercâmbio de documentos, com o objetivo de obter subsídios e informações adicionais para a revisão dos Submódulos 2.2, 2.3, 2.6, 2.8, 2.10, 3.1, 3.2, 3.5, 3.11, 6.15, 7.1, 8.1 e 8.2 dos Procedimentos de Rede. Imprimir"
"2021-04-28";"3.";"ACP - AVISO DE CONSULTA PÚBLICA 021";"SMA/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"";"2021-04-28";"Aviso";"Comunica aos agentes do setor de energia elétrica e demais interessados, que foi aberta a Consulta Pública, com período de envio de contribuição de 29 de abril de 2021 a 14 de junho de 2021, mediante intercâmbio de documentos, com o objetivo de obter subsídios e informações adicionais para o aprimoramento da proposta de aplicação do Submódulo 12.1 dos Procedimentos de Regulação Tarifária - PRORET, que trata da Revisão Periódica da Receita Anual de Geração das Usinas Cotistas, para pagamento de Custo de Gestão dos Ativos de Geração - GAG Melhorias relativo à Usina Hidrelétrica Pery. Imprimir"
"2021-04-28";"4.";"ACP - AVISO DE CONSULTA PÚBLICA 022";"SMA/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"";"2021-04-28";"Aviso";"Comunica aos agentes do setor de energia elétrica e demais interessados, que foi aberta a Consulta Pública, com período de envio de contribuição de 29 de abril de 2021 a 14 de junho de 2021, mediante intercâmbio de documentos, com o objetivo de obter subsídios para o aprimoramento da proposta de revisão da Norma de Organização ANEEL 040, que dispõe sobre a Análise de Impacto Regulatório - AIR na ANEEL. Imprimir"
"2021-04-28";"5.";"ACP - AVISO DE CONSULTA PÚBLICA 023";"SMA/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"";"2021-04-28";"Aviso";"Comunica aos agentes do setor de energia elétrica e demais interessados, que foi aberta a Consulta Pública, com período de envio de contribuição de 28 de abril de 2021 a 11 de junho de 2021, mediante intercâmbio de documentos, com o objetivo de obter subsídios para a proposta de aprimoramento do Submódulo 11.1 dos Procedimentos de Regulação Tarifária - PRORET. Imprimir"
"2021-04-28";"6.";"DSP - DESPACHO 1129/2021";"SGT/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-27";"2021-04-28";"Homologação";"Homologa os valores das diferenças das componentes tarifárias das Tarifas de Energia – TE, referentes aos processos tarifários de 2015 a 2019 da RGE Sul Distribuidora de Energia S.A – RGE, conforme as condições detalhadas. Imprimir"
"2021-04-28";"7.";"DSP - DESPACHO 1130/2021";"SCG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-26";"2021-04-28";"Alteração";"Altera o despacho de recebimento do requerimento de outorga das Centrais Geradoras Solares Fotovoltaicas relacionadas no Anexo I, a fim de contemplar a alteração das coordenadas geográficas e da potência instalada, bem como registra o recebimento do requerimento de outorga da Central Geradora Solar Fotovoltaica Cassilândia 14, com a finalidade de produção independente de energia elétrica, no município de Cassilândia, (MS), a pedido da Solatio Energia Gestão de Projetos de Cassilândia II Ltda. Imprimir"
"2021-04-28";"8.";"DSP - DESPACHO 1135/2021";"SCG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-22";"2021-04-28";"Registro";"Registra a alteração da razão social da Empresa Targus Comercializadora de Energia Ltda para Targus Comercializadora de Energia S.A, autorizada para atuar como Agente Comercializador de energia elétrica no âmbito da Câmara de Comercialização de Energia Elétrica - CCEE. Imprimir"
"2021-04-28";"9.";"DSP - DESPACHO 1147/2021";"SFF/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-23";"2021-04-28";"Anuência";"Anui previamente à operação de transferência do controle societário direto da Mata Grande Transmissora de Energia Ltda, que passará a ser controlada pela EDP - Energias do Brasil S.A. Imprimir"
"2021-04-28";"10.";"DSP - DESPACHO 1153/2021";"SCG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-26";"2021-04-28";"Despacho de Registro do Requerimento de Outorga";"Registra o recebimento do requerimento de outorga dos empreendimentos relacionados no Anexo I, com a finalidade de produção independente de energia elétrica, no município de Gameleiras, (MG), em favor da SRE Participações Ltda. Imprimir"
"2021-04-28";"11.";"DSP - DESPACHO 1156/2021";"SCG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-26";"2021-04-28";"Registro";"Confere à PPNI Construtora e Incorporadora Ltda e à DW Engenheiros Associados Ltda o registro para elaboração dos estudos de inventário hidrelétrico do rio Carreiro no trecho entre o canal de fuga da Pequena Central Hidrelétrica São Paulo e o remanso do reservatório da Pequena Central Hidrelétrica Autódromo, no estado do Rio Grande do Sul. Imprimir"
"2021-04-28";"12.";"DSP - DESPACHO 1164/2021";"SCG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-26";"2021-04-28";"Alteração";""
"2021-04-28";"13.";"DSP - DESPACHO 1165/2021";"SCG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-26";"2021-04-28";"Alteração";"Altera o sistema de transmissão de interesse restrito da Pequena Central Hidrelétrica Cavernoso IV, outorgada à Vale do Cavernoso Geração de Energia Ltda. Imprimir"
"2021-04-28";"14.";"DSP - DESPACHO 1174/2021";"CEL/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-27";"2021-04-28";"Juízo de mérito";"Conhece e, no mérito, nega provimento por tempestiva, da impugnação ao Edital do Leilão ANEEL 003 de 2021 interposta pela Rovema Energia S.A; e informa que, em observância ao devido processo legal, da decisão da Comissão Especial de Licitação cabe recurso administrativo à Diretoria Colegiada da ANEEL. Imprimir"
"2021-04-28";"15.";"DSP - DESPACHO 1175/2021";"CEL/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-27";"2021-04-28";"Juízo de mérito";"Conhece, por tempestiva, e, no mérito, nega provimento da Impugnação ao Edital do Leilão ANEEL 003 de 2021 apresentada pela Distribuidora Equador de Produtos de Petróleo S.A e informa que, em observância ao devido processo legal, contraditório e ampla defesa, da decisão da Comissão Especial de Licitação cabe recurso administrativo à Diretoria Colegiada da ANEEL. Imprimir"
"2021-04-28";"16.";"DSP - DESPACHO 1178/2021";"SFG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-27";"2021-04-28";"Liberação";"Libera as unidades geradoras UG6 a UG11, para início da operação em teste, da Central Geradora Eólica Potiguar B33, no município de Serra do Mel, (RN), de titularidade da EOL Potiguar B33 SPE S.A. Imprimir"
"2021-04-28";"17.";"DSP - DESPACHO 1179/2021";"SCG/SFG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-27";"2021-04-28";"Liberação";"Libera as unidades geradoras UG6 a UG8, para início da operação em teste, da Central Geradora Eólica Campo Largo XIX, no município de Sento Sé, (BA), de titularidade da CLWP Eólica Parque XIX S.A. Imprimir"
"2021-04-28";"18.";"DSP - DESPACHO 1180/2021";"SFG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-27";"2021-04-28";"Liberação";"Libera a unidade geradora UG2, para início da operação em teste, da Central Geradora Eólica Costa das Dunas, no município de Touros, (RN), de titularidade da SPE Costa das Dunas Energia S.A. Imprimir"
"2021-04-28";"19.";"PRT - PORTARIA 633/2021";"SPE/MME";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-27";"2021-04-28";"Reconhecimento";"Reconhece que a alternativa de acesso à rede básica do Sistema Interligado Nacional - SIN, definida pelos estudos para a conexão da unidade consumidora Quântico Data Center Locação e Serviço Ltda, no município de Canoas, (RS), de propriedade da Quântico Data Center Locação e Serviço Ltda, atende aos critérios e ao planejamento da expansão do setor elétrico. Imprimir"
"2021-04-28";"20.";"REA - RESOLUÇÃO AUTORIZATIVA 9891/2021";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-20";"2021-04-28";"Alteração";"Altera a Resolução Autorizativa ANEEL 9.185, de 25 de agosto de 2020, que autorizou a Furnas Centrais Elétricas S.A a implantar reforços em instalações de transmissão sob sua responsabilidade, bem como, estabelece os valores das parcelas da Receita Anual Permitida - RAP e o cronograma para a entrada em operação comercial. Imprimir"
"2021-04-28";"21.";"REA - RESOLUÇÃO AUTORIZATIVA 9902/2021";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-20";"2021-04-28";"Transferência";"Transfere da Empresa Desenvolvedora de Empreendimentos Energéticos Ltda para Jaíba C Energias Renováveis S.A, a autorização referente à Central Geradora Solar Fotovoltaica Jaíba C, no município de Jaíba, (MG). Imprimir"
"2021-04-28";"22.";"REA - RESOLUÇÃO AUTORIZATIVA 9903/2021";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-20";"2021-04-28";"Transferência";"Transfere da Empresa Desenvolvedora de Empreendimentos Energéticos Ltda para a Jaíba CE Energias Renováveis S.A, a autorização para exploração da Central Geradora Solar Fotovoltaica Jaíba CE, no município de Jaíba, (MG). Imprimir"
"2021-04-28";"23.";"REA - RESOLUÇÃO AUTORIZATIVA 9904/2021";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-20";"2021-04-28";"Transferência";"Transfere da Empresa Desenvolvedora de Empreendimentos Energéticos Ltda para Jaíba CN Energias Renováveis S.A, a autorização referente à Central Geradora Solar Fotovoltaica Jaíba CN, no município de Jaíba, (MG). Imprimir"
"2021-04-28";"24.";"REA - RESOLUÇÃO AUTORIZATIVA 9905/2021";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-20";"2021-04-28";"Transferência";"Transfere da Empresa Desenvolvedora de Empreendimentos Energéticos Ltda para a Jaíba CO Energias Renováveis S.A, a autorização para exploração da Central Geradora Solar Fotovoltaica Jaíba CO, no município de Jaíba, (MG). Imprimir"
"2021-04-28";"25.";"REA - RESOLUÇÃO AUTORIZATIVA 9906/2021";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-20";"2021-04-28";"Transferência";"Transfere da Empresa Desenvolvedora de Empreendimentos Energéticos Ltda para Jaíba CS Energias Renováveis S.A, a autorização referente à Central Geradora Solar Fotovoltaica Jaíba CS, no município de Jaíba, (MG). Imprimir"
"2021-04-28";"26.";"REA - RESOLUÇÃO AUTORIZATIVA 9907/2021";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-20";"2021-04-28";"Transferência";"Transfere da Empresa Desenvolvedora de Empreendimentos Energéticos Ltda para a Jaíba NE2 Energias Renováveis S.A, a autorização para exploração da Central Geradora Solar Fotovoltaica Jaíba NE2, no município de Jaíba, (MG). Imprimir"
"2021-04-28";"27.";"REA - RESOLUÇÃO AUTORIZATIVA 9908/2021";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-20";"2021-04-28";"Transferência";"Transfere da Empresa Desenvolvedora de Empreendimentos Energéticos Ltda para Jaíba NE3 Energias Renováveis S.A, a autorização referente à Central Geradora Solar Fotovoltaica Jaíba NE3, no município de Jaíba, (MG). Imprimir"
"2021-04-28";"28.";"REA - RESOLUÇÃO AUTORIZATIVA 9909/2021";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-20";"2021-04-28";"Transferência";"Transfere da Empresa Desenvolvedora de Empreendimentos Energéticos Ltda para a Jaíba NO2 Energias Renováveis S.A, a autorização para exploração da Central Geradora Solar Fotovoltaica Jaíba NO2, no município de Jaíba, (MG). Imprimir"
"2021-04-28";"29.";"REA - RESOLUÇÃO AUTORIZATIVA 9910/2021";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-20";"2021-04-28";"Transferência";"Transfere da Empresa Desenvolvedora de Empreendimentos Energéticos Ltda para Jaíba S Energias Renováveis S.A, a autorização referente à Central Geradora Solar Fotovoltaica Jaíba S, no município de Jaíba, (MG). Imprimir"
"2021-04-28";"30.";"REA - RESOLUÇÃO AUTORIZATIVA 9911/2021";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-20";"2021-04-28";"Transferência";"Transfere da Empresa Desenvolvedora de Empreendimentos Energéticos Ltda para a Jaíba SO Energias Renováveis S.A, a autorização para exploração da Central Geradora Solar Fotovoltaica Jaíba SO, no município de Jaíba, (MG). Imprimir"
"2021-04-28";"31.";"REA - RESOLUÇÃO AUTORIZATIVA 9930/2021";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-23";"2021-04-28";"Alteração";"Altera o término da vigência e o cronograma de implantação da Pequena Central Hidrelétrica Morro Grande, no município de Muitos Capões, (RS), outorgada à Hidrelétrica Morro Grande Ltda. Imprimir"
"2021-04-27";"1.";"COM - COMUNICADO 007/2021";"SCG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-26";"2021-04-27";"Comunicado";"Comunica a suspensão dos efeitos do Despacho SCG/ANEEL 1.033, de 15 de abril de 2021, referente à Usina Hidrelétrica Santo Antônio, até que seja julgado o mérito do recurso interposto por Santo Antônio do Pinhal Energia Elétrica S.A contra o Despacho SCG/ANEEL 551, de 31 de março de 2021. Imprimir"
"2021-04-27";"2.";"DSP - DESPACHO 1024/2021";"SPE/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-14";"2021-04-27";"Reconhecimento";"Reconhece os investimentos referentes à realização do Projeto de Pesquisa e Desenvolvimento, cuja proponente é a Energisa Tocantins Distribuidora de Energia S.A - ETO; e declara seu encerramento. Imprimir"
"2021-04-27";"3.";"DSP - DESPACHO 1029/2021";"SPE/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-15";"2021-04-27";"Reconhecimento";"Reconhece os investimentos referentes à realização do Projeto de Eficiência Energética, cuja proponente é a Energisa Mato Grosso do Sul - Distribuidora de Energia S.A — EMS; e declara seu encerramento. Imprimir"
"2021-04-27";"4.";"DSP - DESPACHO 1031/2021";"SPE/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-15";"2021-04-27";"Reconhecimento";"Reconhece os investimentos referentes à realização do Projeto de Eficiência Energética, cuja proponente é a Cooperativa de Eletrificação e Desenvolvimento Rural da Região de Novo Horizonte - Cernhe; e declara seu encerramento. Imprimir"
"2021-04-27";"5.";"DSP - DESPACHO 1032/2021";"SPE/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-15";"2021-04-27";"Reconhecimento";"Reconhece os investimentos referentes à realização do Projeto de Eficiência Energética, cuja proponente é a Cooperativa de Eletrificação da Região de Itapecerica da Serra — CERIS; e declara seu encerramento. Imprimir"
"2021-04-27";"6.";"DSP - DESPACHO 1036/2021";"SPE/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-15";"2021-04-27";"Reconhecimento";"Reconhece os investimentos referentes à realização do Projeto de Eficiência Energética, cuja proponente é a Energisa Mato Grosso do Sul - Distribuidora de Energia S.A - EMS; e declara seu encerramento. Imprimir"
"2021-04-27";"7.";"DSP - DESPACHO 1043/2021";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-20";"2021-04-27";"Juízo de mérito";"Conhece e, no mérito, nega provimento ao pedido de reconsideração interposto pela Go Energy Comercializadora de Energia Ltda - Go Energy em face do Despacho ANEEL 1.506, de 2 de junho de 2020. Imprimir"
"2021-04-27";"8.";"DSP - DESPACHO 1045/2021";"ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-20";"2021-04-27";"Negação";"Nega provimento ao pedido de medida cautelar interposto pela Empresa Regional de Transmissão de Energia S.A – Erte, em face das Resoluções Homologatórias ANEEL 2.705, de 23 de junho de 2020, e 2.725, de 14 de julho de 2020. Imprimir"
"2021-04-27";"9.";"DSP - DESPACHO 1072/2021";"SPE/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-19";"2021-04-27";"Reconhecimento";"Reconhece os investimentos referentes à realização do Projeto de Eficiência Energética, cuja proponente é a Companhia de Eletricidade do Estado da Bahia — COELBA; e declara seu encerramento. Imprimir"
"2021-04-27";"10.";"DSP - DESPACHO 1084/2021";"SPE/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-19";"2021-04-27";"Reconhecimento";""
"2021-04-27";"11.";"DSP - DESPACHO 1085/2021";"SPE/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-19";"2021-04-27";"Reconhecimento";"Reconhece os investimentos referentes à realização do Projeto de Gestão, cujas proponentes são a ENERGEST S.A e cooperadas; e declara seu encerramento. Imprimir"
"2021-04-27";"12.";"DSP - DESPACHO 1089/2021";"SPE/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-20";"2021-04-27";"Reconhecimento";"Reconhece os investimentos referentes à realização do Projeto de Gestão, cujas proponentes são a Empresa Amazonense de Transmissão de Energia S.A - EATE e cooperadas do Grupo TBE; e declara seu encerramento. Imprimir"
"2021-04-27";"13.";"DSP - DESPACHO 1090/2021";"SCG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-22";"2021-04-27";"Registro";"Registra a compatibilidade do sumário executivo com os estudos de inventário hidrelétrico e com o uso do potencial hidráulico por meio da emissão de despacho de registro da adequabilidade do sumário executivo da Pequena Central Hidrelétrica Santo Antônio do Jacuí, de titularidade da Coprel Cooperativa de Geração de Energia e Desenvolvimento, no rio Jacuí, no município de Victor Graeff, (RS). Imprimir"
"2021-04-27";"14.";"DSP - DESPACHO 1092/2021";"SPE/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-20";"2021-04-27";"Reconhecimento";"Reconhece os investimentos referentes à realização do Projeto de Gestão, cujas proponentes são a TAESA – Transmissora Aliança de Energia Elétrica S.A e cooperadas; e declara seu encerramento. Imprimir"
"2021-04-27";"15.";"DSP - DESPACHO 1093/2021";"SCG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-20";"2021-04-27";"Despacho de Registro do Requerimento de Outorga";"Registra o recebimento do requerimento de outorga dos empreendimentos relacionados no Anexo I, com a finalidade de produção independente de energia elétrica, no município de Itacarambi,, (MG), em favor da SRE Participações Ltda. Imprimir"
"2021-04-27";"16.";"DSP - DESPACHO 1103/2021";"SCG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-22";"2021-04-27";"Suspensão";"Suspende o Despacho SCG/ANEEL 052, de 12 de janeiro de 2016, que aprovou os estudos de inventário hidrelétrico do rio Jaquara, no estado de Mato Grosso, de titularidade da Prospecto Participações e Negócios Ltda; o Despacho SCG/ANEEL 887, de 29 de março de 2017, que conferiu à empresa citada o registro de intenção à outorga da Pequena Central Hidrelétrica Araras; e o Despacho SCG/ANEEL 1.302, de 12 de junho de 2018, que registrou a adequabilidade aos estudos de inventário e ao uso do potencial hidráulico da Pequena Central Hidrelétrica Araras, no rio Jaquara, em nome da Prospecto Participações e Negócios Ltda. Imprimir"
"2021-04-27";"17.";"DSP - DESPACHO 1126/2021";"SPE/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-22";"2021-04-27";"Reconhecimento";"Reconhece os investimentos referentes à realização do Projeto de Gestão, cuja proponente é a Cooperativa de Distribuição de Energia Teutônia - Certel Energia; e declara seu encerramento. Imprimir"
"2021-04-27";"18.";"DSP - DESPACHO 1134/2021";"SCG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-22";"2021-04-27";"Despacho de Registro do Requerimento de Outorga";"Registra o recebimento do requerimento de outorga dos empreendimentos relacionados no Anexo I, com a finalidade de produção independente de energia elétrica, no município de Cassilândia, (MS), em favor da Solatio Energia Gestão de Projetos de Cassilândia 138 Ltda. Imprimir"
"2021-04-27";"19.";"DSP - DESPACHO 1136/2021";"SPE/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-23";"2021-04-27";"Reconhecimento";"Reconhece os investimentos referentes à realização do Projeto de Gestão, cujas proponentes são a Termoelétrica Viana S.A – TEVISA; e declara seu encerramento. Imprimir"
"2021-04-27";"20.";"DSP - DESPACHO 1137/2021";"SCG/ANEEL";"Legislação";"Outros";"NÃO CONSTA REVOGAÇÃO EXPRESSA";"2021-04-23";"2021-04-27";"Revogação";"Revoga o Despacho SCG/ANEEL 1.126 , de 22 de abril de 2020, que conferiu à Enebras Projetos de Usinas Hidrelétricas Ltda e à Norte Participações e Investimentos S.A, o Registro para Revisão dos Estudos de Inventário Hidrelétrico do córrego Rancho Queimado, da nascente até a foz, e seus afluentes córrego das Antas e córrego Água Bonita, no estado de Mato Grosso, motivado pela desistência formal em prosseguir no processo; e devolve a garantia de registro aportada na ANEEL. Imprimir"
